,relative_path,size_bytes,extension
829,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/athena_declared_total_sensor.yaml,447,.yaml
873,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/availability.yaml,2368,.yaml
809,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/battery_decay.yaml,9608,.yaml
739,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/battery_status.yaml,5877,.yaml
805,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/bedroom.yaml,18831,.yaml
841,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/binary_heating.yaml,9359,.yaml
863,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/circadian_parameters.yaml,4471,.yaml
879,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/climate_events.yaml,3191,.yaml
811,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/climate_status.yaml,7843,.yaml
885,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/core.yaml,6076,.yaml
823,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/core_config_subsystems_mu.yaml,2413,.yaml
865,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/device_attention_score.yaml,1103,.yaml
867,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/device_locations.yaml,3239,.yaml
817,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/effective_temperature.yaml,7651,.yaml
897,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/ensuite.yaml,3510,.yaml
857,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/entity_availability_monitor.yaml,790,.yaml
821,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/entity_resolver.yaml,1009,.yaml
839,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/entity_uptime.yaml,6915,.yaml
783,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/environment_index.yaml,6218,.yaml
861,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/epsilon_registry.yaml,3583,.yaml
921,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/gamma_tier_macro_library.yaml,1984,.yaml
875,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/gamma_tier_monitor.yaml,2991,.yaml
859,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hallway.yaml,4658,.yaml
855,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hephaestus.yaml,6534,.yaml
771,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hephaestus_binary_sensors.yaml,8778,.yaml
887,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hephaestus_config.yaml,1492,.yaml
803,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hephaestus_declared_total_sensor.yaml,379,.yaml
797,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hermes.yaml,2654,.yaml
787,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hermes_config.yaml,2437,.yaml
831,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hermes_declared_total_sensor.yaml,653,.yaml
801,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/hestia_declared_total_sensor.yaml,224,.yaml
833,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/home_presence.yaml,1886,.yaml
779,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/humidity.yaml,3546,.yaml
923,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/humidity_trends.yaml,4003,.yaml
899,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/integrity.yaml,14091,.yaml
799,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/kitchen.yaml,2792,.yaml
775,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/laundry.yaml,1991,.yaml
795,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/lighting.yaml,5168,.yaml
853,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/living_room.yaml,8137,.yaml
903,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/logic_sensors.yaml,3312,.yaml
907,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/merged_sensors.yaml,15485,.yaml
847,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/meta_phanes.yaml,934,.yaml
793,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/metadata.yaml,2563,.yaml
745,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/metadata_registry.yaml,14239,.yaml
883,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/metrics_delta.yaml,15780,.yaml
777,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/motion.yaml,5298,.yaml
807,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/motion_decay.yaml,4172,.yaml
743,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/motion_score.yaml,12755,.yaml
905,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/msd_diagnostics.yaml,5627,.yaml
735,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/occupancy.yaml,4998,.yaml
781,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/occupancy_decay.yaml,15391,.yaml
815,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/occupancy_evaluator.yaml,4952,.yaml
915,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/patchloader_utilities.yaml,1243,.yaml
747,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/presence.yaml,5366,.yaml
759,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/presence_confidence.yaml,0,.yaml
825,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/presence_status.yaml,5130,.yaml
827,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/proximity_score.yaml,1983,.yaml
845,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/quality_assesment.yaml,8553,.yaml
773,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/registry.yaml,5442,.yaml
819,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/registry_validation.yaml,5833,.yaml
891,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/risk_scores.yaml,1852,.yaml
895,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/room_presence.yaml,13106,.yaml
751,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/room_registry_integrity.yaml,1455,.yaml
837,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/room_sync.yaml,6353,.yaml
851,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/security_patterns.yaml,17399,.yaml
909,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/sensor_charon_audit.yaml,1729,.yaml
755,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/signal_plane_validation.yaml,1659,.yaml
765,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/soteria_config.yaml,1820,.yaml
889,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/soteria_declared_total_sensor.yaml,322,.yaml
757,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/subsystem_health.yaml,4866,.yaml
749,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/subsystem_metrics.yaml,4696,.yaml
785,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/subsystem_readiness.yaml,5906,.yaml
913,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/system_diagnostics.yaml,22971,.yaml
753,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/system_health.yaml,497,.yaml
767,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/system_sensors.yaml,5122,.yaml
901,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/tamper_events.yaml,12531,.yaml
849,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/temperature.yaml,3685,.yaml
813,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/temperature_trends.yaml,3281,.yaml
871,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/theia.yaml,4137,.yaml
877,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/theia_circadian_room_sensors.yaml,88,.yaml
791,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/theia_config.yaml,2145,.yaml
737,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/theia_declared_total_sensor.yaml,411,.yaml
733,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/tier_monitoring.yaml,8951,.yaml
919,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/tier_relationship_validator.yaml,807,.yaml
835,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/tier_validation.yaml,1659,.yaml
769,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/trend_base.yaml,5756,.yaml
789,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/trend_indicators.yaml,11500,.yaml
741,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/tv_integration.yaml,4109,.yaml
911,tools/tools/config_manager/output/diff/versions/v0001/hestia/symlink/_merged_templates/validators_observability.yaml,849,.yaml
936,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/._athena_declared_total_sensor.yaml,175,.yaml
934,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/._hephaestus_declared_total_sensor.yaml,175,.yaml
938,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/._hermes_declared_total_sensor.yaml,175,.yaml
932,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/._hestia_declared_total_sensor.yaml,175,.yaml
940,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/._soteria_declared_total_sensor.yaml,175,.yaml
930,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/._theia_declared_total_sensor.yaml,175,.yaml
937,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/athena_declared_total_sensor.yaml,447,.yaml
935,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/hephaestus_declared_total_sensor.yaml,379,.yaml
939,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/hermes_declared_total_sensor.yaml,653,.yaml
933,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/hestia_declared_total_sensor.yaml,224,.yaml
941,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/soteria_declared_total_sensor.yaml,322,.yaml
931,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/metis/data/theia_declared_total_sensor.yaml,411,.yaml
928,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/phanes/legacy/phanes_v2.0  (versioned down from 3.0)/._meta_phanes.yaml,219,.yaml
929,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/phanes/legacy/phanes_v2.0  (versioned down from 3.0)/meta_phanes.yaml,803,.yaml
926,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/phanes/legacy/phanes_v3.0 (versioned down from 4.0)/._meta_phanes.yaml,274,.yaml
927,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/phanes/legacy/phanes_v3.0 (versioned down from 4.0)/meta_phanes.yaml,222,.yaml
950,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/prometheus/._light_availability_template.yaml,274,.yaml
951,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/prometheus/light_availability_template.yaml,4104,.yaml
942,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/._entity_availability_monitor.yaml,274,.yaml
944,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/._gamma_tier_monitor.yaml,175,.yaml
946,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/._sensor_charon_audit.yaml,175,.yaml
948,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/._tier_relationship_validator.yaml,175,.yaml
943,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/entity_availability_monitor.yaml,790,.yaml
945,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/gamma_tier_monitor.yaml,2991,.yaml
947,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/sensor_charon_audit.yaml,1729,.yaml
949,tools/tools/config_manager/output/diff/versions/v0001/hestia/tools/validation_tools/tier_relationship_validator.yaml,807,.yaml
538,tools/tools/config_manager/output/diff/versions/v0001/scenes.yaml,15564,.yaml
540,tools/tools/config_manager/output/diff/versions/v0001/secrets-backup.yaml,4283,.yaml
542,tools/tools/config_manager/output/diff/versions/v0001/secrets.yaml,197,.yaml
1062,tools/tools/config_manager/output/diff/versions/v0001/zigbee2mqtt/configuration.yaml,1466,.yaml
1121,tools/tools/iris/._core,175,
1122,tools/tools/iris/._custom_rules,175,
1119,tools/tools/iris/._launch_iris.py,489,.py
1123,tools/tools/iris/core/.___init__.py,218,.py
1125,tools/tools/iris/core/._rules.py,218,.py
1124,tools/tools/iris/core/__init__.py,25,.py
1126,tools/tools/iris/core/rules.py,555,.py
1129,tools/tools/iris/custom_rules/.___init__.py,175,.py
1133,tools/tools/iris/custom_rules/._fix_directory_greek.py,163,.py
1135,tools/tools/iris/custom_rules/._greek_layer_integrity.py,274,.py
1127,tools/tools/iris/custom_rules/._iris_metrics.py,389,.py
1139,tools/tools/iris/custom_rules/._iris_metrics_export.py,389,.py
1131,tools/tools/iris/custom_rules/._iris_module_hestia_yaml_rules.py,274,.py
1137,tools/tools/iris/custom_rules/._run_greek_fix.py,274,.py
1130,tools/tools/iris/custom_rules/__init__.py,0,.py
1134,tools/tools/iris/custom_rules/fix_directory_greek.py,1467,.py
1136,tools/tools/iris/custom_rules/greek_layer_integrity.py,1046,.py
1128,tools/tools/iris/custom_rules/iris_metrics.py,2054,.py
1140,tools/tools/iris/custom_rules/iris_metrics_export.py,827,.py
1132,tools/tools/iris/custom_rules/iris_module_hestia_yaml_rules.py,2635,.py
1138,tools/tools/iris/custom_rules/run_greek_fix.py,1781,.py
1120,tools/tools/iris/launch_iris.py,13355,.py
1141,tools/tools/metis/._README_metis.md,274,.md
1145,tools/tools/metis/._data,175,
1143,tools/tools/metis/._launch_metis.py,218,.py
1142,tools/tools/metis/README_metis.md,1867,.md
1152,tools/tools/metis/data/._athena_declared_total_sensor.yaml,218,.yaml
1150,tools/tools/metis/data/._hephaestus_declared_total_sensor.yaml,218,.yaml
1154,tools/tools/metis/data/._hermes_declared_total_sensor.yaml,218,.yaml
1148,tools/tools/metis/data/._hestia_declared_total_sensor.yaml,274,.yaml
1156,tools/tools/metis/data/._soteria_declared_total_sensor.yaml,218,.yaml
1146,tools/tools/metis/data/._theia_declared_total_sensor.yaml,218,.yaml
1153,tools/tools/metis/data/athena_declared_total_sensor.yaml,440,.yaml
1151,tools/tools/metis/data/hephaestus_declared_total_sensor.yaml,358,.yaml
1155,tools/tools/metis/data/hermes_declared_total_sensor.yaml,632,.yaml
1149,tools/tools/metis/data/hestia_declared_total_sensor.yaml,205,.yaml
1157,tools/tools/metis/data/soteria_declared_total_sensor.yaml,301,.yaml
1147,tools/tools/metis/data/theia_declared_total_sensor.yaml,390,.yaml
1144,tools/tools/metis/launch_metis.py,2516,.py
492,tools/tools/mnemosyne.tar.gz,244375,.gz
1187,tools/tools/mnemosyne/._baseline_diagnostics.json,163,.json
1189,tools/tools/mnemosyne/._config,163,
1194,tools/tools/mnemosyne/._docs,163,
1184,tools/tools/mnemosyne/._gpt_input,163,
1193,tools/tools/mnemosyne/._legacy,163,
1196,tools/tools/mnemosyne/._lib,163,
1185,tools/tools/mnemosyne/._manifest_debug_1748848221.log,163,.log
1191,tools/tools/mnemosyne/._mnemosyne.sh,219,.sh
1195,tools/tools/mnemosyne/._mnemosyne_diagnostics,163,
1190,tools/tools/mnemosyne/._phase.d,163,.d
1188,tools/tools/mnemosyne/baseline_diagnostics.json,226,.json
1211,tools/tools/mnemosyne/config/._exclusions.conf,163,.conf
1221,tools/tools/mnemosyne/config/._mirror.conf,163,.conf
1226,tools/tools/mnemosyne/config/._mnemosyne.conf,417,.conf
1215,tools/tools/mnemosyne/config/._post_update_fix.sh,219,.sh
1217,tools/tools/mnemosyne/config/._post_update_fix_v1.sh,219,.sh
1224,tools/tools/mnemosyne/config/._symlinks.conf,163,.conf
1213,tools/tools/mnemosyne/config/._tar_pack.conf,163,.conf
1219,tools/tools/mnemosyne/config/._tree.conf,163,.conf
1212,tools/tools/mnemosyne/config/exclusions.conf,5552,.conf
1223,tools/tools/mnemosyne/config/manifest.conf,0,.conf
1222,tools/tools/mnemosyne/config/mirror.conf,9009,.conf
1227,tools/tools/mnemosyne/config/mnemosyne.conf,11436,.conf
1216,tools/tools/mnemosyne/config/post_update_fix.sh,7514,.sh
1218,tools/tools/mnemosyne/config/post_update_fix_v1.sh,192,.sh
1225,tools/tools/mnemosyne/config/symlinks.conf,8261,.conf
1214,tools/tools/mnemosyne/config/tar_pack.conf,7392,.conf
1220,tools/tools/mnemosyne/config/tree.conf,11303,.conf
1280,tools/tools/mnemosyne/docs/._HESTIA Symlink Refresh – Debugging & Integration Session (2025‑06‑01).md,219,.md
1268,tools/tools/mnemosyne/docs/._deployment_guide.md,331,.md
1258,tools/tools/mnemosyne/docs/._diagnostic_summary_2025-06-02.md,163,.md
1266,tools/tools/mnemosyne/docs/._diagnostic_summary_20250602.md,163,.md
1276,tools/tools/mnemosyne/docs/._emergency_fix_guide.md,163,.md
1252,tools/tools/mnemosyne/docs/._ha-monitoring-ready-output-examples.md,163,.md
1264,tools/tools/mnemosyne/docs/._ha_integration_config.txt,331,.txt
1262,tools/tools/mnemosyne/docs/._ha_shell_commands.txt,331,.txt
1270,tools/tools/mnemosyne/docs/._index.md,163,.md
1274,tools/tools/mnemosyne/docs/._integration_Mnemosyne_v2.1.0.md,387,.md
1278,tools/tools/mnemosyne/docs/._mnemosyne_context_window_20250601_1600.md,163,.md
1272,tools/tools/mnemosyne/docs/._mnemosyne_dir_tree_20250601_1600.md,219,.md
1260,tools/tools/mnemosyne/docs/._mnemosyne_phase2_summary_report.md,387,.md
1254,tools/tools/mnemosyne/docs/._mnemosyne_readme_v4.md,163,.md
1256,tools/tools/mnemosyne/docs/._phase_enhancement_plan.md,331,.md
1281,tools/tools/mnemosyne/docs/HESTIA Symlink Refresh – Debugging & Integration Session (2025‑06‑01).md,3740,.md
1269,tools/tools/mnemosyne/docs/deployment_guide.md,7615,.md
1259,tools/tools/mnemosyne/docs/diagnostic_summary_2025-06-02.md,7925,.md
1267,tools/tools/mnemosyne/docs/diagnostic_summary_20250602.md,7905,.md
1277,tools/tools/mnemosyne/docs/emergency_fix_guide.md,5209,.md
1253,tools/tools/mnemosyne/docs/ha-monitoring-ready-output-examples.md,4497,.md
1265,tools/tools/mnemosyne/docs/ha_integration_config.txt,14131,.txt
1263,tools/tools/mnemosyne/docs/ha_shell_commands.txt,6977,.txt
1271,tools/tools/mnemosyne/docs/index.md,2077,.md
1275,tools/tools/mnemosyne/docs/integration_Mnemosyne_v2.1.0.md,24260,.md
1279,tools/tools/mnemosyne/docs/mnemosyne_context_window_20250601_1600.md,21588,.md
1273,tools/tools/mnemosyne/docs/mnemosyne_dir_tree_20250601_1600.md,12653,.md
1261,tools/tools/mnemosyne/docs/mnemosyne_phase2_summary_report.md,6627,.md
1255,tools/tools/mnemosyne/docs/mnemosyne_readme_v4.md,19345,.md
1257,tools/tools/mnemosyne/docs/phase_enhancement_plan.md,5281,.md
1209,tools/tools/mnemosyne/gpt_input/._claude_launch_prompt_mnemosyne_v4.md,389,.md
1205,tools/tools/mnemosyne/gpt_input/._mnemosyne_blueprint_v4.0.yaml,389,.yaml
1197,tools/tools/mnemosyne/gpt_input/._mnemosyne_context_export_2025-06-02.md,163,.md
1203,tools/tools/mnemosyne/gpt_input/._mnemosyne_stub_export.tar.gz,333,.gz
1207,tools/tools/mnemosyne/gpt_input/._phase_schematic_mnemosyne_v4.yaml,163,.yaml
1201,tools/tools/mnemosyne/gpt_input/._prompt_contract_claude_mnemosyne_v4.0.md,389,.md
1199,tools/tools/mnemosyne/gpt_input/._prompt_contract_claude_mnemosyne_v4.1.md,389,.md
1210,tools/tools/mnemosyne/gpt_input/claude_launch_prompt_mnemosyne_v4.md,3410,.md
1206,tools/tools/mnemosyne/gpt_input/mnemosyne_blueprint_v4.0.yaml,3703,.yaml
1198,tools/tools/mnemosyne/gpt_input/mnemosyne_context_export_2025-06-02.md,14858,.md
1204,tools/tools/mnemosyne/gpt_input/mnemosyne_stub_export.tar.gz,588,.gz
1208,tools/tools/mnemosyne/gpt_input/phase_schematic_mnemosyne_v4.yaml,1949,.yaml
1202,tools/tools/mnemosyne/gpt_input/prompt_contract_claude_mnemosyne_v4.0.md,2006,.md
1200,tools/tools/mnemosyne/gpt_input/prompt_contract_claude_mnemosyne_v4.1.md,2639,.md
1248,tools/tools/mnemosyne/legacy/._git-cat.sh,163,.sh
1246,tools/tools/mnemosyne/legacy/._snapshot.command,219,.command
1238,tools/tools/mnemosyne/legacy/._snapshot_themis.command,333,.command
1240,tools/tools/mnemosyne/legacy/._snapshot_vx.command,163,.command
1242,tools/tools/mnemosyne/legacy/._snapshot_vy.command,163,.command
1244,tools/tools/mnemosyne/legacy/._symlinks.sh,219,.sh
1250,tools/tools/mnemosyne/legacy/._update-hass-repos.sh,163,.sh
1249,tools/tools/mnemosyne/legacy/git-cat.sh,958,.sh
1247,tools/tools/mnemosyne/legacy/snapshot.command,50931,.command
1239,tools/tools/mnemosyne/legacy/snapshot_themis.command,52002,.command
1241,tools/tools/mnemosyne/legacy/snapshot_vx.command,47513,.command
1243,tools/tools/mnemosyne/legacy/snapshot_vy.command,45761,.command
1245,tools/tools/mnemosyne/legacy/symlinks.sh,29014,.sh
1251,tools/tools/mnemosyne/legacy/update-hass-repos.sh,406,.sh
1346,tools/tools/mnemosyne/lib/._phase_git_refresh.sh,387,.sh
1356,tools/tools/mnemosyne/lib/._phase_manifest_compile.sh,331,.sh
1348,tools/tools/mnemosyne/lib/._phase_symlink_merge.sh,219,.sh
1350,tools/tools/mnemosyne/lib/._phase_symlink_merge.sh.2025-06-06_14-18-28.backup,219,.backup
1352,tools/tools/mnemosyne/lib/._phase_tar_pack.sh,219,.sh
1354,tools/tools/mnemosyne/lib/._phase_tree_generate.sh,163,.sh
1361,tools/tools/mnemosyne/lib/_hooks_tbc/post_manifest.sh,0,.sh
1358,tools/tools/mnemosyne/lib/_hooks_tbc/post_tree.sh,0,.sh
1360,tools/tools/mnemosyne/lib/_hooks_tbc/pre_manifest.sh,0,.sh
1359,tools/tools/mnemosyne/lib/_hooks_tbc/pre_tar_pack.sh,0,.sh
1362,tools/tools/mnemosyne/lib/_hooks_tbc/pre_tree.sh,0,.sh
1347,tools/tools/mnemosyne/lib/phase_git_refresh.sh,13539,.sh
1357,tools/tools/mnemosyne/lib/phase_manifest_compile.sh,29367,.sh
1349,tools/tools/mnemosyne/lib/phase_symlink_merge.sh,10483,.sh
1351,tools/tools/mnemosyne/lib/phase_symlink_merge.sh.2025-06-06_14-18-28.backup,12319,.backup
1353,tools/tools/mnemosyne/lib/phase_tar_pack.sh,13457,.sh
1355,tools/tools/mnemosyne/lib/phase_tree_generate.sh,29345,.sh
1363,tools/tools/mnemosyne/lib/utils/._artifact_filter.sh,163,.sh
1365,tools/tools/mnemosyne/lib/utils/._cross_validate.sh,331,.sh
1369,tools/tools/mnemosyne/lib/utils/._git_utils.sh,219,.sh
1371,tools/tools/mnemosyne/lib/utils/._logging.sh,219,.sh
1375,tools/tools/mnemosyne/lib/utils/._phase_symlink_health.sh,163,.sh
1373,tools/tools/mnemosyne/lib/utils/._symlink_health.sh,163,.sh
1367,tools/tools/mnemosyne/lib/utils/._validation.sh,331,.sh
1364,tools/tools/mnemosyne/lib/utils/artifact_filter.sh,826,.sh
1366,tools/tools/mnemosyne/lib/utils/cross_validate.sh,11848,.sh
1370,tools/tools/mnemosyne/lib/utils/git_utils.sh,18726,.sh
1372,tools/tools/mnemosyne/lib/utils/logging.sh,15064,.sh
1376,tools/tools/mnemosyne/lib/utils/phase_symlink_health.sh,10969,.sh
1374,tools/tools/mnemosyne/lib/utils/symlink_health.sh,13696,.sh
1368,tools/tools/mnemosyne/lib/utils/validation.sh,24356,.sh
1186,tools/tools/mnemosyne/manifest_debug_1748848221.log,106,.log
1192,tools/tools/mnemosyne/mnemosyne.sh,28194,.sh
1284,tools/tools/mnemosyne/mnemosyne_diagnostics/._README.md,387,.md
1288,tools/tools/mnemosyne/mnemosyne_diagnostics/._README_update.md,387,.md
1282,tools/tools/mnemosyne/mnemosyne_diagnostics/._README_update_2025-05-28_18_14.md,274,.md
1286,tools/tools/mnemosyne/mnemosyne_diagnostics/._README_update_20250528_18_14.md,387,.md
1285,tools/tools/mnemosyne/mnemosyne_diagnostics/README.md,11136,.md
1289,tools/tools/mnemosyne/mnemosyne_diagnostics/README_update.md,4153,.md
1283,tools/tools/mnemosyne/mnemosyne_diagnostics/README_update_2025-05-28_18_14.md,642,.md
1287,tools/tools/mnemosyne/mnemosyne_diagnostics/README_update_20250528_18_14.md,584,.md
1292,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/._bin,175,
1294,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/._diagnostic_launcher.sh,333,.sh
1290,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/._mnemosyne_diag.sh,219,.sh
1296,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/._reports,175,
1293,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/._tests,175,
1297,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/bin/._mnemosyne_diag.sh,175,.sh
1298,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/bin/mnemosyne_diag.sh,848,.sh
1295,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/diagnostic_launcher.sh,1716,.sh
1291,tools/tools/mnemosyne/mnemosyne_diagnostics/bin/mnemosyne_diag.sh,957,.sh
1345,tools/tools/mnemosyne/mnemosyne_diagnostics/reports/diagnostics_report.txt,659,.txt
1305,tools/tools/mnemosyne/mnemosyne_diagnostics/tests/._test_logging.sh,175,.sh
1299,tools/tools/mnemosyne/mnemosyne_diagnostics/tests/._test_modular_loading.sh,175,.sh
1303,tools/tools/mnemosyne/mnemosyne_diagnostics/tests/._test_phase_script.sh,163,.sh
